,Y_vals,mask_id,Stain,X_vals,file_name,DJID,Eye,unid
0,"[738133, 849661, 980627, 1284017, 1508351, 2316091, 2816123, 2975221, 2993245, 2759280, 2403270, 1695871, 1350887, 1194599, 1063994, 927107, 901285, 899777, 920214, 916400, 915078, 915233, 924041, 936816, 953262, 977639, 998518, 1040027, 1108458, 1112547, 1139266, 1145696, 1158971, 1186919, 1203306, 1227664, 1243183, 1264255, 1275886, 1283160, 1275091, 1271866, 1275386, 1275547, 1258954, 1201279, 1138487, 1118616, 1040911, 968833, 938167, 891230, 875645, 884950, 851718, 798035, 756550, 719501, 673743, 663554]",0,WGA,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,0
1,"[1100552, 1124772, 1128150, 1148731, 1168698, 1216749, 1255232, 1273663, 1304865, 1317308, 1333189, 1395008, 1430968, 1459258, 1460864, 1509696, 1520477, 1531275, 1522614, 1497019, 1511371, 1515826, 1503219, 1481916, 1454145, 1430435, 1437852, 1409457, 1392404, 1387787, 1391625, 1388365, 1381137, 1375547, 1366755, 1363412, 1346203, 1346149, 1330565, 1312580, 1308353, 1317279, 1309624, 1315822, 1309945, 1298121, 1305200, 1294912, 1302789, 1306092, 1297808, 1284818, 1300478, 1294291, 1286229, 1298601, 1289323, 1286936, 1288809, 1283694]",0,DAPI,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,0
2,"[250884, 252905, 256087, 258643, 263303, 280345, 295255, 301709, 316793, 325866, 333595, 340936, 338231, 335576, 330648, 334076, 340817, 353707, 374781, 379184, 376463, 377257, 374641, 369314, 357646, 353390, 350616, 345262, 348279, 349279, 350738, 344763, 345934, 350468, 345808, 346978, 347880, 346657, 345730, 346678, 346522, 347440, 349091, 350404, 352328, 350885, 351747, 351344, 353411, 352005, 353700, 353416, 354302, 354158, 353211, 351466, 352299, 348132, 340437, 341093]",0,eGFP,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,0
3,"[171041, 183672, 194352, 220012, 237386, 290040, 327453, 340114, 359890, 360053, 353083, 313546, 278644, 257577, 237312, 211218, 201686, 198497, 192711, 191255, 191950, 190667, 189203, 189638, 188283, 188043, 188920, 188305, 190813, 190822, 190126, 188839, 190194, 189243, 188698, 186480, 186172, 184103, 181667, 180306, 176100, 175313, 174985, 175233, 172672, 168710, 166153, 165554, 162001, 159653, 158623, 157109, 156419, 156158, 153756, 153602, 151363, 149396, 147908, 146861]",0,GluT1,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,0
4,"[723994, 843335, 991473, 1324317, 1595607, 2576831, 3165835, 3283118, 3108757, 2740921, 2296344, 1602442, 1349832, 1261872, 1191847, 1123951, 1111098, 1105987, 1096998, 1096413, 1096416, 1103517, 1097872, 1136548, 1187723, 1231774, 1260257, 1283284, 1286614, 1291905, 1286688, 1287644, 1287018, 1281531, 1269947, 1257061, 1231272, 1191983, 1153927, 1085963, 996771, 981072, 969705, 958040, 903034, 831416, 778210, 765621, 717804, 674795, 662793, 634892, 634249, 635707, 621464, 594696, 576530, 562405, 537862, 535768]",1,WGA,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,1
5,"[1035556, 1045901, 1057184, 1104155, 1104806, 1176732, 1223230, 1255035, 1317946, 1336857, 1350911, 1402310, 1439863, 1449471, 1478697, 1487262, 1469242, 1467054, 1436410, 1408425, 1450048, 1400046, 1381427, 1358353, 1327729, 1320525, 1304072, 1288127, 1259835, 1262677, 1253653, 1252147, 1242657, 1242173, 1230115, 1218986, 1240597, 1219717, 1211246, 1215470, 1207608, 1200701, 1204982, 1195020, 1197808, 1185103, 1199122, 1196516, 1191198, 1190678, 1193631, 1180214, 1190884, 1196066, 1197350, 1180964, 1181014, 1188134, 1181878, 1182129]",1,DAPI,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,1
6,"[230034, 232286, 234624, 240654, 241162, 261029, 277574, 280131, 292238, 298497, 299538, 297415, 302932, 308257, 314440, 325874, 327624, 323889, 313217, 312761, 308971, 308450, 304304, 306548, 303746, 302515, 301768, 298545, 302394, 298383, 301796, 301161, 300045, 303726, 304037, 304975, 307113, 304562, 305712, 306534, 306911, 310536, 305820, 304929, 307206, 314890, 321069, 318707, 321364, 325412, 325129, 320713, 325061, 323313, 320927, 319945, 317663, 312981, 309593, 308859]",1,eGFP,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,1
7,"[151962, 161389, 170348, 191769, 207143, 259867, 299003, 312932, 333408, 337549, 332429, 301663, 271947, 255485, 241636, 222189, 213790, 208546, 197341, 196069, 195621, 193177, 188938, 186169, 181288, 178451, 177894, 174787, 172141, 170918, 169813, 167943, 169201, 166611, 164135, 161905, 160380, 157138, 156336, 154019, 150634, 150511, 149723, 150160, 148138, 145226, 143829, 143640, 141335, 140092, 139818, 138747, 138509, 138340, 136526, 137079, 135266, 134299, 132905, 132176]",1,GluT1,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,1
8,"[892141, 1050485, 1230261, 1701594, 2086989, 3579394, 4478593, 4681572, 4441367, 3818970, 3208917, 2431871, 2148281, 1998730, 1854127, 1612417, 1475856, 1389834, 1275911, 1270626, 1269107, 1238074, 1217494, 1207624, 1238823, 1276073, 1325180, 1443825, 1591697, 1598676, 1631344, 1652243, 1655924, 1713903, 1744749, 1772243, 1781811, 1772939, 1775670, 1729608, 1659586, 1640303, 1623411, 1596655, 1539691, 1443687, 1360058, 1334772, 1239910, 1154004, 1126972, 1058722, 1049940, 1056952, 1018666, 958212, 917700, 874625, 815549, 808350]",3,WGA,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,2
9,"[1201039, 1217954, 1218909, 1257027, 1255030, 1320011, 1337108, 1349091, 1373154, 1398307, 1410228, 1457453, 1498711, 1535306, 1543633, 1589669, 1606199, 1600126, 1614439, 1614258, 1621806, 1616734, 1625275, 1587597, 1575334, 1576322, 1564819, 1539557, 1493010, 1493618, 1486880, 1493314, 1477927, 1470706, 1470041, 1464181, 1438373, 1429590, 1427919, 1424935, 1411556, 1401443, 1429228, 1392226, 1406931, 1405077, 1391191, 1391002, 1391055, 1367936, 1390623, 1387919, 1387111, 1384905, 1389108, 1387279, 1390682, 1379053, 1375016, 1379974]",3,DAPI,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,2
10,"[275313, 277632, 279682, 286694, 290464, 318415, 339269, 352723, 373984, 391196, 392739, 405315, 410371, 406116, 403110, 401334, 393866, 388008, 381473, 379322, 377965, 379082, 379560, 379041, 382822, 380500, 384472, 382249, 381578, 387444, 386136, 385635, 389114, 384422, 388859, 388608, 389336, 387352, 389821, 391665, 390319, 395873, 390864, 392046, 391806, 388290, 393970, 388283, 390952, 387905, 388470, 388148, 381578, 382588, 379734, 380747, 379978, 377650, 372954, 382745]",3,eGFP,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,2
11,"[188574, 201537, 214008, 245166, 266952, 343120, 402365, 426108, 466467, 484182, 491312, 477215, 444035, 421732, 394446, 345196, 323600, 310386, 288316, 287400, 288608, 280983, 273497, 268140, 259136, 255085, 252150, 246495, 242809, 242567, 239659, 238063, 239605, 236017, 234449, 230880, 229024, 226384, 222899, 219939, 214149, 213736, 212835, 212171, 207794, 201911, 197065, 195573, 190711, 186036, 184964, 181668, 180951, 180700, 177912, 176942, 173551, 170136, 167087, 166327]",3,GluT1,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,2
12,"[1279867, 1528633, 1797135, 2535670, 3110574, 5279542, 6472931, 6669759, 6208500, 5255978, 4410120, 3227623, 2795673, 2611382, 2457788, 2279345, 2216953, 2198983, 2214871, 2218310, 2216862, 2227836, 2276998, 2365696, 2483635, 2575744, 2663087, 2778651, 2822640, 2837319, 2825300, 2815153, 2807859, 2774561, 2757917, 2687240, 2606111, 2510227, 2406397, 2262538, 2058537, 2006915, 1991349, 1965893, 1844489, 1684988, 1568393, 1537326, 1435338, 1342745, 1312127, 1246373, 1235958, 1238835, 1205847, 1145750, 1097560, 1056131, 1000278, 991862]",4,WGA,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,3
13,"[1719018, 1736112, 1747450, 1803934, 1819914, 1939637, 1983479, 2036456, 2037711, 2089928, 2123481, 2193834, 2230653, 2270024, 2262410, 2332626, 2327946, 2347357, 2305991, 2308637, 2313418, 2290893, 2275406, 2251703, 2222287, 2194531, 2174819, 2159560, 2102559, 2120537, 2087980, 2109414, 2076327, 2084365, 2081366, 2068741, 2063059, 2051846, 2051763, 2049148, 2056354, 2019877, 2030400, 2036185, 2020447, 2021437, 2037387, 2016516, 2015329, 2022544, 2004456, 2004887, 1993759, 2014669, 1990082, 2001400, 2019684, 2002058, 2008762, 1991596]",4,DAPI,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,3
14,"[383181, 385712, 391196, 400918, 408625, 444494, 477655, 488502, 511951, 522735, 529588, 519846, 513172, 514915, 508528, 505904, 499505, 504445, 505708, 508037, 506734, 506941, 512772, 506057, 515010, 511619, 516967, 515962, 524346, 525280, 520052, 521766, 525168, 530954, 534870, 531984, 537138, 532852, 535563, 536565, 541896, 539621, 538505, 538069, 539326, 543446, 547983, 548880, 541157, 543177, 540807, 542798, 543453, 541757, 539557, 541028, 547097, 547220, 551331, 560885]",4,eGFP,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,3
15,"[254719, 271194, 285946, 322993, 350987, 440662, 507179, 533979, 571118, 584801, 594943, 597074, 587739, 582299, 575165, 549824, 528970, 511543, 473116, 470585, 471888, 458748, 445176, 432240, 415752, 407232, 400590, 386317, 366214, 364931, 360269, 353425, 353100, 342217, 334152, 324000, 314941, 305795, 298713, 289783, 280778, 278533, 277794, 276526, 270431, 263994, 258725, 258710, 254437, 251119, 249790, 247211, 247032, 245372, 243858, 242122, 238393, 234368, 230915, 229386]",4,GluT1,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,3
16,"[818082, 933388, 1046812, 1347717, 1581104, 2503261, 3033713, 3167899, 3113739, 2811728, 2522836, 1960892, 1687985, 1571811, 1472365, 1397297, 1411302, 1453626, 1581251, 1591108, 1591828, 1649589, 1703451, 1773209, 1854597, 1899059, 1918327, 1917647, 1870176, 1854263, 1822120, 1798012, 1780616, 1699891, 1631998, 1560253, 1465484, 1387524, 1332479, 1247875, 1162805, 1140548, 1137798, 1118094, 1072732, 1001874, 959014, 945797, 899569, 860631, 847807, 824750, 818504, 819310, 805086, 778153, 762864, 746924, 717444, 718137]",5,WGA,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,4
17,"[1457775, 1487476, 1494423, 1553821, 1586200, 1701082, 1750252, 1789471, 1848264, 1877514, 1915293, 2000396, 2045060, 2041028, 2062825, 2022158, 2018311, 1987663, 1953847, 1945475, 1952935, 1911168, 1901097, 1856471, 1847360, 1801445, 1806481, 1771749, 1755896, 1741633, 1742618, 1744952, 1736022, 1728259, 1730357, 1723336, 1752781, 1710748, 1716203, 1710061, 1715111, 1720014, 1715241, 1703232, 1715052, 1700310, 1720655, 1695605, 1711468, 1701554, 1689625, 1713294, 1689908, 1691164, 1689215, 1691557, 1688643, 1687704, 1688446, 1682464]",5,DAPI,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,4
18,"[402840, 424947, 441323, 489170, 525235, 673948, 837033, 924663, 1107543, 1254245, 1403596, 1705217, 1826501, 1880537, 1904425, 1889641, 1857868, 1804439, 1635974, 1630210, 1642210, 1559202, 1476859, 1339927, 1147022, 1054606, 936092, 790882, 657134, 654519, 626974, 617392, 605136, 573042, 554540, 546478, 536860, 515706, 513151, 504895, 499639, 490593, 497570, 492946, 491262, 489509, 491272, 495365, 491381, 500382, 499223, 502230, 498904, 497432, 488701, 486605, 482105, 470970, 463252, 466496]",5,eGFP,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,4
19,"[220565, 236792, 251643, 287671, 313782, 403167, 468618, 498633, 538194, 550852, 551237, 490734, 425262, 387568, 355890, 321581, 317311, 318749, 319203, 319306, 319549, 320567, 317999, 317195, 310052, 305467, 298919, 283070, 261384, 261076, 255169, 250760, 250308, 240559, 235708, 229362, 224760, 219910, 216004, 212779, 207947, 207529, 207054, 206728, 204056, 200667, 199514, 198527, 196582, 194156, 193879, 193473, 193124, 192130, 189886, 191258, 188507, 186805, 185895, 184838]",5,GluT1,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,4
20,"[1085075, 1276129, 1450400, 1890731, 2222571, 3420036, 4181241, 4412022, 4364968, 3944502, 3491539, 2501110, 2084808, 1922454, 1802738, 1745754, 1774888, 1817294, 1931887, 1934779, 1937199, 1985928, 2030069, 2096352, 2137437, 2162669, 2170195, 2183717, 2196224, 2190257, 2184286, 2179802, 2175892, 2144517, 2112969, 2055017, 1992334, 1909557, 1851265, 1728550, 1610924, 1580493, 1573283, 1553788, 1474386, 1381433, 1312905, 1290722, 1223115, 1165243, 1148369, 1106389, 1108362, 1108711, 1085855, 1035174, 1007834, 970847, 928946, 926520]",6,WGA,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,5
21,"[1662577, 1671861, 1687901, 1736376, 1774796, 1870404, 1940595, 1972445, 2023941, 2099750, 2125400, 2209193, 2253270, 2223194, 2250832, 2275469, 2257564, 2243144, 2192380, 2170969, 2172856, 2144484, 2123322, 2087974, 2071218, 2036423, 2006507, 2003340, 1972200, 1976438, 1972792, 1955182, 1968033, 1957112, 1950935, 1956177, 1945687, 1945373, 1935386, 1940611, 1931506, 1938905, 1933628, 1923471, 1924601, 1936643, 1944014, 1916639, 1904729, 1917300, 1910306, 1939606, 1916207, 1911249, 1909948, 1908251, 1912513, 1921726, 1912207, 1906832]",6,DAPI,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,5
22,"[376332, 381948, 384036, 387894, 393344, 419360, 439852, 448989, 470715, 483389, 486228, 482350, 485653, 492366, 493029, 534679, 570827, 589490, 607942, 607911, 606644, 605889, 607699, 597640, 569075, 561336, 547563, 534997, 526837, 527944, 528711, 521803, 529157, 523257, 518206, 519405, 511528, 505979, 505798, 503504, 502823, 504973, 497405, 499819, 499736, 498758, 499045, 496344, 494763, 497666, 496650, 498932, 491801, 498410, 501183, 496617, 499279, 497835, 496259, 499032]",6,eGFP,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,5
23,"[240193, 254540, 265526, 295362, 318076, 384874, 431710, 449851, 471152, 474249, 467296, 426193, 394800, 377886, 361187, 335875, 325142, 317164, 308291, 308608, 307559, 307014, 304377, 306874, 304943, 302922, 303043, 297966, 290890, 289420, 288175, 285309, 284347, 279484, 275723, 270627, 267417, 264256, 258649, 256038, 251241, 250195, 249261, 248806, 245193, 241231, 238620, 239073, 235285, 232760, 232305, 230361, 230379, 228271, 227697, 226851, 224423, 220786, 219494, 219565]",6,GluT1,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,5
24,"[450516, 530728, 623146, 855730, 1057296, 1817883, 2279753, 2370865, 2255888, 1924001, 1628653, 1225824, 1073838, 997320, 932920, 819609, 752732, 706561, 636959, 634922, 637264, 611082, 594356, 581187, 581062, 587776, 607374, 657660, 741619, 745856, 765385, 778764, 779336, 824329, 849642, 877054, 899923, 905752, 917726, 913957, 893628, 887030, 878219, 862723, 842035, 798587, 762667, 743659, 695381, 639439, 621884, 578330, 572180, 577522, 549384, 512734, 487709, 462721, 426619, 420491]",7,WGA,"[0.   0.15 0.3  0.45 0.6  0.75 0.9  1.05 1.2  1.35 1.5  1.65 1.8  1.95
 2.1  2.25 2.4  2.55 2.7  2.85 3.   3.15 3.3  3.45 3.6  3.75 3.9  4.05
 4.2  4.35 4.5  4.65 4.8  4.95 5.1  5.25 5.4  5.55 5.7  5.85 6.   6.15
 6.3  6.45 6.6  6.75 6.9  7.05 7.2  7.35 7.5  7.65 7.8  7.95 8.1  8.25
 8.4  8.55 8.7  8.85]",3203R_GLUT1_647_WGA_594_0002,3203,R,6
